measure_id,type_id,sector_id,industry_id,state_id,quarter_id,net_change
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2008-Q2,982.4
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2008-Q4,1035.0
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2009-Q2,1037.4
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2009-Q4,1095.2
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2010-Q2,1122.3
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2010-Q4,1152.3
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2011-Q2,1193.8
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2011-Q4,1227.1
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2012-Q2,1245.1
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2012-Q4,1262.7
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2013-Q2,1305.7
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2013-Q4,1316.3
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2014-Q2,1299.9
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2014-Q4,1329.2
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2015-Q2,1345.2
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2015-Q4,1379.7
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2016-Q2,1400.4
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2016-Q4,1401.0
3: Full-time adult average weekly ordinary time earnings,1: Earnings,7: Private and Public,TOT: All Industries,6: Tasmania,2017-Q2,1414.1
