DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2004-Q2,654,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2004-Q3,864,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2004-Q4,330,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2005-Q1,1040,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2005-Q2,1008,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2005-Q3,854,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2005-Q4,626,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2006-Q1,962,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2006-Q2,710,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2006-Q3,1227,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2006-Q4,745,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2007-Q1,1343,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2007-Q2,1376,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2007-Q3,1432,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2007-Q4,1438,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2008-Q1,1294,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2008-Q2,1962,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2008-Q3,1590,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2008-Q4,1062,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2009-Q1,1396,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2009-Q2,2105,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2009-Q3,1228,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2009-Q4,528,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2010-Q1,817,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2010-Q2,1178,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2010-Q3,682,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2010-Q4,-161,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2011-Q1,-75,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2011-Q2,1068,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2011-Q3,1289,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2011-Q4,371,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2012-Q1,1323,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2012-Q2,1640,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2012-Q3,1602,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2012-Q4,1211,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2013-Q1,1379,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2013-Q2,1615,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2013-Q3,579,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2013-Q4,3,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2014-Q1,486,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2014-Q2,104,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2014-Q3,307,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2014-Q4,-448,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2015-Q1,306,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2015-Q2,1633,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2015-Q3,-122,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2015-Q4,-480,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2016-Q1,537,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2016-Q2,1051,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2016-Q3,1008,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2016-Q4,-184,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2017-Q1,357,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2017-Q2,1302,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2017-Q3,218,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2017-Q4,-556,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2018-Q1,-64,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2018-Q2,604,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2018-Q3,106,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2018-Q4,-1032,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2019-Q1,149,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2019-Q2,567,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2019-Q3,105,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2019-Q4,-656,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2020-Q1,782,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2020-Q2,559,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2020-Q3,351,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2020-Q4,-131,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2021-Q1,277,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2021-Q2,-240,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2021-Q3,587,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2021-Q4,-442,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2022-Q1,1053,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1981-Q2,,NUM: Number,0: Units,u: not applicable,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1981-Q3,701,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1981-Q4,358,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1982-Q1,1162,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1982-Q2,400,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1982-Q3,463,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1982-Q4,666,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1983-Q1,691,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1983-Q2,1140,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1983-Q3,1104,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1983-Q4,1191,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1984-Q1,1078,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1984-Q2,1582,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1984-Q3,1106,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1984-Q4,1204,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1985-Q1,1254,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1985-Q2,1504,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1985-Q3,720,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1985-Q4,1028,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1986-Q1,1147,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1986-Q2,750,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1986-Q3,852,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1986-Q4,910,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1987-Q1,362,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1987-Q2,629,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1987-Q3,147,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1987-Q4,447,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1988-Q1,752,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1988-Q2,576,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1988-Q3,757,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1988-Q4,876,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1989-Q1,1151,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1989-Q2,1326,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1989-Q3,1572,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1989-Q4,1580,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1990-Q1,1660,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1990-Q2,2118,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1990-Q3,1281,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1990-Q4,1051,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1991-Q1,1350,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1991-Q2,932,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1991-Q3,934,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1991-Q4,813,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1992-Q1,884,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1992-Q2,546,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1992-Q3,464,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1992-Q4,815,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1993-Q1,606,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1993-Q2,123,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1993-Q3,587,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1993-Q4,409,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1994-Q1,160,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1994-Q2,356,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1994-Q3,473,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1994-Q4,104,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1995-Q1,335,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1995-Q2,104,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1995-Q3,426,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1995-Q4,207,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1996-Q1,134,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1996-Q2,323,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1996-Q3,126,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1996-Q4,-202,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1997-Q1,-85,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1997-Q2,-536,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1997-Q3,-380,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1997-Q4,-313,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1998-Q1,-233,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1998-Q2,-552,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1998-Q3,0,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1998-Q4,20,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1999-Q1,-261,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1999-Q2,-159,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1999-Q3,151,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,1999-Q4,113,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2000-Q1,9,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2000-Q2,-180,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2000-Q3,-88,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2000-Q4,165,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2001-Q1,462,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2001-Q2,6,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2001-Q3,-138,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2001-Q4,360,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2002-Q1,328,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2002-Q2,-66,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2002-Q3,474,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2002-Q4,1372,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2003-Q1,1578,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2003-Q2,958,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2003-Q3,1295,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2003-Q4,1582,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2004-Q1,1367,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2004-Q2,400,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2004-Q3,817,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2004-Q4,783,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2005-Q1,977,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2005-Q2,447,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2005-Q3,691,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2005-Q4,1205,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2006-Q1,1042,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2006-Q2,162,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2006-Q3,1052,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2006-Q4,1161,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2007-Q1,1110,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2007-Q2,637,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2007-Q3,1285,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2007-Q4,1311,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2008-Q1,1694,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2008-Q2,1016,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2008-Q3,1494,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2008-Q4,1712,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2009-Q1,1657,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2009-Q2,922,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2009-Q3,1115,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2009-Q4,993,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2010-Q1,1721,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2010-Q2,665,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2010-Q3,634,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2010-Q4,738,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Tasmania,Q: Quarterly,2011-Q1,1029,NUM: Number,0: Units,,
