DATAFLOW,MEASURE: Measure,ESTIMATE_TYPE: Estimate Type,SEX: Sex,SECTOR: Sector,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,CHANGE : Change Over Previous,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,1998-Q4,428.9,AUD: Australian Dollars,7.76%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,1999-Q2,414.6,AUD: Australian Dollars,-3.33%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,1999-Q4,434.4,AUD: Australian Dollars,4.78%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2000-Q2,421.3,AUD: Australian Dollars,-3.02%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2000-Q4,463.6,AUD: Australian Dollars,10.04%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2001-Q2,491.5,AUD: Australian Dollars,6.02%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2001-Q4,516.4,AUD: Australian Dollars,5.07%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2002-Q2,522.1,AUD: Australian Dollars,1.10%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2002-Q4,486.1,AUD: Australian Dollars,-6.90%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2003-Q2,550.8,AUD: Australian Dollars,13.31%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2003-Q4,589.7,AUD: Australian Dollars,7.06%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2004-Q2,599.6,AUD: Australian Dollars,1.68%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2004-Q4,597.2,AUD: Australian Dollars,-0.40%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2005-Q2,586,AUD: Australian Dollars,-1.88%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2005-Q4,596.1,AUD: Australian Dollars,1.72%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2006-Q2,592.8,AUD: Australian Dollars,-0.55%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2006-Q4,582.1,AUD: Australian Dollars,-1.80%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2007-Q2,558.1,AUD: Australian Dollars,-4.12%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2007-Q4,601,AUD: Australian Dollars,7.69%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2008-Q2,599.2,AUD: Australian Dollars,-0.30%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2008-Q4,632.8,AUD: Australian Dollars,5.61%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2009-Q2,639.7,AUD: Australian Dollars,1.09%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2009-Q4,649.4,AUD: Australian Dollars,1.52%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2010-Q2,647.7,AUD: Australian Dollars,-0.26%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2010-Q4,684.6,AUD: Australian Dollars,5.70%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2011-Q2,717.5,AUD: Australian Dollars,4.81%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2011-Q4,689,AUD: Australian Dollars,-3.97%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2012-Q2,722,AUD: Australian Dollars,4.79%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2012-Q4,745.3,AUD: Australian Dollars,3.23%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2013-Q2,808.1,AUD: Australian Dollars,8.43%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2013-Q4,777.3,AUD: Australian Dollars,-3.81%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2014-Q2,768,AUD: Australian Dollars,-1.20%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2014-Q4,710.7,AUD: Australian Dollars,-7.46%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2015-Q2,714.5,AUD: Australian Dollars,0.53%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2015-Q4,703.8,AUD: Australian Dollars,-1.50%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2016-Q2,739.6,AUD: Australian Dollars,5.09%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2016-Q4,808.2,AUD: Australian Dollars,9.28%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2017-Q2,814.5,AUD: Australian Dollars,0.78%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2017-Q4,827.6,AUD: Australian Dollars,1.61%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2018-Q2,896.4,AUD: Australian Dollars,8.31%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2018-Q4,889.5,AUD: Australian Dollars,-0.77%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2019-Q2,877.9,AUD: Australian Dollars,-1.30%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2019-Q4,853,AUD: Australian Dollars,-2.84%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2020-Q2,1007.6,AUD: Australian Dollars,18.12%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2020-Q4,798.8,AUD: Australian Dollars,-20.72%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2021-Q2,777.4,AUD: Australian Dollars,-2.68%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2021-Q4,811,AUD: Australian Dollars,4.32%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,R: Arts and Recreation Services,Original,Australia,Q: Quarterly,2022-Q2,839.2,AUD: Australian Dollars,3.48%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1994-Q4,666.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1995-Q2,656,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1995-Q4,673.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1996-Q2,668.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1996-Q4,665.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1997-Q2,680,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1997-Q4,692.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1998-Q2,705.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1998-Q4,718.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1999-Q2,724.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,1999-Q4,744.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2000-Q2,751.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2000-Q4,763.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2001-Q2,788.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2001-Q4,806.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2002-Q2,811.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2002-Q4,803.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2003-Q2,824.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2003-Q4,835,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2004-Q2,843.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2004-Q4,844.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2005-Q2,845.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2005-Q4,865.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2006-Q2,889.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2006-Q4,913.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2007-Q2,926.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2007-Q4,911.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2008-Q2,963.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2008-Q4,968.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2009-Q2,987.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2009-Q4,1063,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2010-Q2,1084.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2010-Q4,1128.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2011-Q2,1144.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2011-Q4,1154,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2012-Q2,1202.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2012-Q4,1259.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2013-Q2,1279.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,P: Education and Training,Original,Australia,Q: Quarterly,2013-Q4,1258.4,AUD: Australian Dollars,,,
